0.9978237740593868, 0.9976786923300126, 0.9979682662538699, 0.9993234945185095, 0.998912829793367, 0.012484877798284048, 198.53846153846155, 99.3173076923077, 49.927536231884055, 19.992263056092842
0.9987909855885482, 0.9987426250120901, 0.9988392338943702, 0.9997784272650334, 0.9995875135407746, 0.005460347176658667, 198.73076923076923, 99.375, 49.93719806763285, 19.996131528046423
0.99724344714189, 0.9968082019537673, 0.997676669893514, 0.9992769347759749, 0.9987195336588536, 0.014843383178941868, 198.5, 99.28846153846153, 49.91304347826087, 19.984526112185687
0.9973885288712642, 0.9971950865654319, 0.9975810353168844, 0.9994116137660086, 0.9988804107000598, 0.013736497665710945, 198.57692307692307, 99.28846153846153, 49.89855072463768, 19.990328820116055
0.997968855788761, 0.9975819711770965, 0.9983544671377408, 0.9996090553263985, 0.999273408657621, 0.009352125552599769, 198.59615384615384, 99.35576923076923, 49.92270531400966, 19.992263056092842,
0.9176419382919044, 0.894283779862656, 0.9381087662337663, 0.9641230288200502, 0.9707283493602065, 0.08174836461788855, 122.92307692307692, 71.65384615384616, 40.31400966183575, 17.707930367504837
0.9714188993132798, 0.9560885965760711, 0.9863300738375573, 0.992722067683646, 0.9940973844399402, 0.030433142296677314, 186.0, 94.57692307692308, 48.08212560386473, 19.497098646034818
0.9828319953573846, 0.9755295483122158, 0.9899882214369847, 0.9971478813291794, 0.9971282731525728, 0.025600281622610216, 192.3846153846154, 96.98076923076923, 49.09661835748792, 19.796905222437136
0.9896508366379727, 0.9853951059096624, 0.9938542581211589, 0.9979104666722192, 0.9977750079457102, 0.022222377881559823, 195.51923076923077, 98.24038461538461, 49.5024154589372, 19.87814313346228
0.9895541154850566, 0.9865557597446561, 0.9925075411112192, 0.9984447249837061, 0.9983544616687433, 0.01772442506962902, 195.1346153846154, 98.25, 49.59903381642512, 19.922630560928432
0.9927942741077473, 0.9906180481671342, 0.9949485136972994, 0.9987711109305184, 0.9987896512402291, 0.012597345656887889, 196.96153846153845, 98.8076923076923, 49.72463768115942, 19.93617021276596
0.9941967308250315, 0.9921655866137924, 0.9962124890744877, 0.9991152432770871, 0.9991478299436544, 0.010478390517038914, 197.46153846153845, 98.88461538461539, 49.7487922705314, 19.95357833655706
0.9952123029306509, 0.9935196827546184, 0.9968944099378882, 0.999175437905043, 0.9991511619028263, 0.009755321449758929, 197.76923076923077, 99.04807692307692, 49.81642512077295, 19.965183752417794
0.9954057452364832, 0.9941000096721153, 0.9967028704422033, 0.9991919073498355, 0.9989863051213378, 0.012193846782247353, 197.92307692307693, 99.09615384615384, 49.84057971014493, 19.974854932301742
0.9955508269658574, 0.994583615436696, 0.996511289853668, 0.9991395802612548, 0.9988134276782589, 0.013710597827273028, 197.94230769230768, 99.15384615384616, 49.85024154589372, 19.967117988394584

